,ResponseId,Country,RobotType,care_family,cook,creepy,feel_emo,friendly,like,phys_sim,plan_indep,think_hum,touch,vacuum,want_to_have,dictator_offer
206,R_1IYuJGzFWzG4WWr,India,8,30.7,28.4,11.7,25.2,66.2,30.3,0,34.9,0,26.1,29.8,21.8,0.04
207,R_1IYuJGzFWzG4WWr,India,9,37.3,77.9,40.6,60.7,45.4,41.7,0,54.7,62.1,100,75.1,41.8,0.32
208,R_1IYuJGzFWzG4WWr,India,10,25.9,62.2,30,0.3,26.3,58,24.7,24.1,36.6,100,75.7,63.8,0.4
209,R_1IYuJGzFWzG4WWr,India,11,71.4,69.4,66.8,77.9,73.7,57.1,62.2,63.8,68.8,74.5,78,64.5,0.8
210,R_1IYuJGzFWzG4WWr,India,12,78.6,76.7,39,68.9,64.1,37,0,68.1,19.6,40.3,78.2,78.8,0.24
211,R_1IYuJGzFWzG4WWr,India,13,17.2,28.2,33,28.2,63,32.6,0,29.5,30.4,98.9,70.5,29,0.4
212,R_1IYuJGzFWzG4WWr,India,14,100,100,35.5,36.3,69.2,72,26.3,47.5,57.1,100,79.5,78.8,0.6
213,R_1IYuJGzFWzG4WWr,India,15,37.9,75.9,37.9,31.1,62.2,59.5,100,36.3,62.3,100,73.3,55.9,0.88
214,R_1IYuJGzFWzG4WWr,India,16,27.3,77.5,42,56.2,58.6,77.6,81,59.4,60.9,100,77.6,61.9,0.8
215,R_1IYuJGzFWzG4WWr,India,17,76.1,76,44.1,40.8,59.9,24,0,61.5,26,81.2,75.7,81.6,0.2
216,R_1IYuJGzFWzG4WWr,India,18,79.6,78,30.8,75.6,61.1,80.7,100,75.6,80.8,100,72.7,78.6,1
217,R_1j8KYukIpJz9Um3,India,1,79.5,23.1,0,0,76.5,100,0,26,0,100,86.6,100,0.8
218,R_1j8KYukIpJz9Um3,India,2,73.5,58.8,25.2,0,13.5,25.2,0,24.8,6.7,78.4,78.2,90.9,0.48
219,R_1j8KYukIpJz9Um3,India,3,91.8,92.4,3.1,6.7,55.9,78.2,99.9,7.1,4.6,91.3,100,99.6,0.88
220,R_1j8KYukIpJz9Um3,India,4,80.4,80.7,37.5,0,22.9,65,51.6,5.5,4.7,94.6,80.7,100,0.6
221,R_1j8KYukIpJz9Um3,India,5,55.8,57.4,62.9,11.3,52.3,21.6,53.9,11.7,10.6,79.5,84.6,82,0.2
222,R_1j8KYukIpJz9Um3,India,6,57.6,34.3,54.6,0,6.2,52.5,0,5.1,2.8,65.1,59.7,92.6,0.2
223,R_1j8KYukIpJz9Um3,India,7,87.4,22.9,27.3,0,77.9,88.7,0,22.3,5.9,100,75.3,100,0.48
224,R_1j8KYukIpJz9Um3,India,8,8.6,9.9,61.8,0,13.8,25.1,0,23.6,22.1,63.9,24.8,79.4,0.3
225,R_1j8KYukIpJz9Um3,India,9,74,42.4,35.5,0,37.4,75.3,0,14.5,0,79.5,69.4,100,0.2
226,R_1j8KYukIpJz9Um3,India,10,76.1,11.8,65.5,0,36.7,18,0,15.5,13,75.5,64.5,100,0.2
227,R_1j8KYukIpJz9Um3,India,11,24,0,24,0,24.3,50.7,24.8,7.9,0,76.5,76.5,100,0.4
228,R_1j8KYukIpJz9Um3,India,12,52.7,24.9,26.9,0.3,7.9,28.3,0,3.6,4.2,78.7,79.4,85.3,0.2
229,R_1j8KYukIpJz9Um3,India,13,90.8,88.3,11.5,1.3,52,100,17.4,36.3,6,100,96,100,0.8
230,R_1j8KYukIpJz9Um3,India,14,100,99.6,2.3,1.7,80.6,91.7,99.9,24.9,13.9,100,99.6,100,0.8
231,R_1j8KYukIpJz9Um3,India,15,78.4,83.8,24.7,2.7,45.7,76.1,64.9,7.1,10.5,79.4,88.6,85.4,0.72
232,R_1j8KYukIpJz9Um3,India,16,60.6,40.6,19.3,0,54,74.3,12.9,6,7.5,75.1,80.4,79.8,0.4
233,R_1j8KYukIpJz9Um3,India,17,74.1,76.4,19.7,0,14.9,4,0,10.6,0,88.3,77.6,74.7,0.4
234,R_1j8KYukIpJz9Um3,India,18,98.4,100,0.4,2,54.7,100,100,16,8.3,98,100,96.9,0.92
235,R_1jANSdC4GjsQXbQ,India,1,57.7,61.2,25.1,56.2,70.4,75.8,44.1,59,38.6,63.1,57.8,66.3,0.6
236,R_1jANSdC4GjsQXbQ,India,2,0,13.8,93.2,13.9,17.7,30.2,8.9,40.6,23.4,26.2,67.7,63.8,0.28
237,R_1jANSdC4GjsQXbQ,India,3,80.4,86.6,12,68.6,84.6,88.1,84.4,72.6,82.5,82.4,81.9,92.5,0.8
238,R_1jANSdC4GjsQXbQ,India,4,78.3,86.8,13.5,71.3,73.3,72.8,68.7,73.6,66.8,84.4,77,90.8,0.76
239,R_1jANSdC4GjsQXbQ,India,5,67.9,83.7,14.5,61.4,88.4,71.6,91.3,65.5,82.7,87,92.7,91.1,0.68
240,R_1jANSdC4GjsQXbQ,India,6,26.8,79,86.3,24.2,44.4,66.9,38.2,38.1,45.9,70.8,70.7,73.6,0.52
241,R_1jANSdC4GjsQXbQ,India,7,0,0,90.5,4.4,6.1,37.7,0.5,14.5,2.6,70.6,68.7,77.5,0.24
242,R_1jANSdC4GjsQXbQ,India,8,8.4,25.1,90.4,7,3.6,56.1,2.9,30,9.5,26.8,63.2,60.3,0.52
243,R_1jANSdC4GjsQXbQ,India,9,18,26.7,76.7,9.8,16.9,63.5,7.6,55.4,9.8,73.6,71.9,80.7,0.36
244,R_1jANSdC4GjsQXbQ,India,10,12.7,65.9,85.3,5.8,60.3,61.4,12.4,63.2,58.1,67.4,77.3,88.4,0.66
245,R_1jANSdC4GjsQXbQ,India,11,77.1,83.7,15.2,19.1,80.2,84,83.3,83.5,90.8,86.6,75.9,77.6,0.8
246,R_1jANSdC4GjsQXbQ,India,12,5.4,6.6,89.5,0,6.7,35.4,7.8,6.2,8.6,40.1,30.8,62,0.28
247,R_1jANSdC4GjsQXbQ,India,13,13.6,24.7,74.8,2.5,4.6,62.3,14.1,19.9,6.3,79.2,72.6,91,0.48
248,R_1jANSdC4GjsQXbQ,India,14,85.1,85.3,8.3,56.4,90.3,88.2,76.3,84.3,85.2,85.4,86.8,78.6,0.76
249,R_1jANSdC4GjsQXbQ,India,15,82.8,97.5,25.4,67.8,85.5,81.6,77.5,72.7,81.1,80.2,83.6,84.9,0.8
250,R_1jANSdC4GjsQXbQ,India,16,27.1,65.3,63.1,67,18.7,83.8,22.2,62.9,16.7,63.6,79.8,83.4,0.64
251,R_1jANSdC4GjsQXbQ,India,17,13.9,53.8,84.2,21.2,6.8,34.5,0,20.3,0.4,64.8,100,72.5,0.36
252,R_1jANSdC4GjsQXbQ,India,18,100,100,0,100,99.2,100,100,100,100,100,100,100,0.96
253,R_1jcsp51mhrseUiK,India,1,0,0,82,12.1,23.2,88.3,0.5,39.2,78.8,88.1,80.3,100,0
254,R_1jcsp51mhrseUiK,India,2,0,0,100,14.7,15.1,0,0,22.7,0,78.4,0,15.7,0
255,R_1jcsp51mhrseUiK,India,3,4.8,98,93.1,65.7,12.1,41.6,100,94.8,75.6,82.8,100,92.5,0
256,R_1jcsp51mhrseUiK,India,4,0,16.9,79.7,91.1,20.5,86.8,77.9,89.1,77.1,80.4,12,88.4,0
257,R_1jcsp51mhrseUiK,India,5,0,77.1,25.8,8,100,96.1,26.2,87.4,72.3,86.2,100,81.8,0
258,R_1jcsp51mhrseUiK,India,6,0,71.2,81.5,76.3,13.6,30.5,22.1,28.3,17,22.3,68.6,70.2,0
259,R_1jcsp51mhrseUiK,India,7,0,30.1,21,16.6,5,15.1,0,29.1,0,26.9,17.7,24.9,0
260,R_1jcsp51mhrseUiK,India,8,1.2,4.7,98.1,5.5,7.5,16.1,0,89.9,57.3,13,0,97.9,0
261,R_1jcsp51mhrseUiK,India,9,0,17.4,7.5,4.8,9.1,99.6,0,22.5,0,77.4,14.5,23.5,0
262,R_1jcsp51mhrseUiK,India,10,0,81.7,84,25.6,30.1,22.7,0,25.3,0,31.9,74.3,21.6,0
263,R_1jcsp51mhrseUiK,India,11,0,35.4,36.1,16.7,63.9,68.4,34.9,82.8,17.8,100,84.5,86,0
264,R_1jcsp51mhrseUiK,India,12,0,0,16.9,0,0,0,0,0,0,83.2,0,67.1,0
265,R_1jcsp51mhrseUiK,India,13,0,100,100,24.8,92.2,100,20.6,100,100,100,83.7,100,0
266,R_1jcsp51mhrseUiK,India,14,0,90.3,75.7,83.1,82.7,84.6,100,87.3,81.3,23.1,89.5,77.4,0
267,R_1jcsp51mhrseUiK,India,15,4.7,82.7,81.9,77,86.7,94.9,82.1,82.6,92.6,86.1,79.1,86.7,0
268,R_1jcsp51mhrseUiK,India,16,0.5,100,100,98.6,97,94.6,22.2,91.3,100,81.6,77.9,82.7,0
269,R_1jcsp51mhrseUiK,India,17,0,6.8,76.6,18.2,25.7,25,1.5,18.7,9.2,89.4,100,80.7,0
270,R_1jcsp51mhrseUiK,India,18,0,100,100,100,100,100,100,100,100,100,100,100,0
271,R_1jIYj7AM7vQ2HYV,India,1,54.2,54.9,69.3,24.3,56.2,59.1,6.4,53,51,70.2,58.6,52.6,0.38
272,R_1jIYj7AM7vQ2HYV,India,2,23.4,73.9,20.5,19,22.8,0,21.8,0,18.7,49.8,46.1,53,0.04
273,R_1jIYj7AM7vQ2HYV,India,3,46.9,100,81.7,100,20.4,74.1,53.4,23.6,44.5,93.8,74,94.2,0.68
274,R_1jIYj7AM7vQ2HYV,India,4,61.4,72.8,55.2,60.9,53.9,54.2,24.1,57.5,24.9,80.2,63,58.7,0.58
275,R_1jIYj7AM7vQ2HYV,India,5,49.5,77.9,26.7,18.7,49.7,50.1,24,53.1,14.6,80.1,50.9,26.6,0.28
276,R_1jIYj7AM7vQ2HYV,India,6,63,70,49.8,60.6,18,0,19.3,60.1,26,57.7,57.2,40.3,0.392
277,R_1jIYj7AM7vQ2HYV,India,7,54.6,60.3,18.4,41,52.7,23,2.5,14.1,8.9,78.6,43.1,62.4,0.4
278,R_1jIYj7AM7vQ2HYV,India,8,100,76.2,21.4,0,73.9,22.1,79.2,95.4,27,77,100,81,0.76
279,R_1jIYj7AM7vQ2HYV,India,9,32.7,40.1,54.3,1.9,44.1,26.2,0,19.5,21.2,69.2,22.7,19,0.36
280,R_1jIYj7AM7vQ2HYV,India,10,25.7,79,100,87.1,80.7,0,81.9,11.6,41.9,78.6,26.6,100,0.8
281,R_1jIYj7AM7vQ2HYV,India,11,64.5,78.8,61.2,58.5,54.9,1.8,23,60.9,29.2,25,58.7,56.8,0.744
282,R_1jIYj7AM7vQ2HYV,India,12,17.4,100,78.6,100,20.6,1.1,26.7,27.3,77,100,22.2,76.7,0.74
283,R_1jIYj7AM7vQ2HYV,India,13,61.8,51,53.7,64.8,24.3,28.1,0.2,54.3,18.3,64.9,53.3,61.6,0.22
284,R_1jIYj7AM7vQ2HYV,India,14,79.7,26.2,35.9,27.6,75.1,52.2,100,78.1,51.6,100,32.4,100,0.96
285,R_1jIYj7AM7vQ2HYV,India,15,25.6,25.9,15.5,76.5,77,50.3,78.1,0,21.7,72.6,93.2,76.5,0.78
286,R_1jIYj7AM7vQ2HYV,India,16,60.1,59.7,41.2,66,22.9,9.8,4.6,49.5,20.8,37.1,51.6,40.8,0.304
287,R_1jIYj7AM7vQ2HYV,India,17,79.6,97,62.8,40.7,63.9,31.4,50.4,29.7,77.6,98.3,71.6,75.7,0.72
288,R_1jIYj7AM7vQ2HYV,India,18,100,74.6,88.5,71.9,76.7,100,24.4,30.7,32.3,100,92.4,0,0.84
289,R_1JKlZUUC0opuAbn,India,1,100,0,9.9,74.4,100,74.8,0,50.3,22.4,100,0,100,0.6
290,R_1JKlZUUC0opuAbn,India,2,49.9,0,2.9,0,68.5,74.1,61.7,0,38.9,100,0,65.5,0.2
291,R_1JKlZUUC0opuAbn,India,3,98.4,9.1,24.1,24,75.6,100,77.3,23.1,76.4,100,55,100,0.6
292,R_1JKlZUUC0opuAbn,India,4,21.8,0,0,11.8,75.3,64.7,66.6,34.7,49.9,99.5,0,22.8,0.2
293,R_1JKlZUUC0opuAbn,India,5,50.8,22.9,21.2,22.4,76.4,76.9,58.3,61.8,60.9,100,50.4,84.5,0.4
294,R_1JKlZUUC0opuAbn,India,6,49.9,0,9.5,49.9,78,76.3,75.5,66.4,77.2,100,24.5,76.5,0.4
295,R_1JKlZUUC0opuAbn,India,7,23.7,0,0,0,78.6,62.9,22.4,0,17,100,9.7,88.5,0
296,R_1JKlZUUC0opuAbn,India,8,0,0,0,0,75.2,61.8,0,0,35.7,100,0,23.1,0.4
297,R_1JKlZUUC0opuAbn,India,9,0,0,9.4,0,49.9,49.9,35.9,0.1,53.8,98.8,0,54.2,0.1
298,R_1JKlZUUC0opuAbn,India,10,50.9,0,0,25.9,77.9,77.7,42.1,37,48.1,100,24.5,76.5,0.2
299,R_1JKlZUUC0opuAbn,India,11,23.6,0,0,23.7,89.8,73.9,76,13.4,60.1,100,23.3,49.9,0.6
300,R_1JKlZUUC0opuAbn,India,12,21.4,0,17.6,0,69.8,49.9,49.9,32.3,57,100,0,49.9,0.2
301,R_1JKlZUUC0opuAbn,India,13,34.5,0,1.6,6.2,80.4,59.7,9.1,8.6,52.7,100,0,50.3,0.24
302,R_1JKlZUUC0opuAbn,India,14,49.6,0,7.2,0.9,74.5,50,73.1,2.7,49.9,100,0,65,0.6
303,R_1JKlZUUC0opuAbn,India,15,100,0,2.7,2.3,84.3,100,77.5,1.1,52.7,100,0,79.1,0.4
304,R_1JKlZUUC0opuAbn,India,16,8.8,0,2.1,0,88.2,77.2,58.2,21.8,55.9,100,0,76,0.2
305,R_1JKlZUUC0opuAbn,India,17,100,0,7,0,78.7,100,49.9,0,49.9,100,100,100,0
306,R_1JKlZUUC0opuAbn,India,18,99.1,85.9,1.7,75.9,80.7,89.1,89.5,78.2,79.4,100,89.5,100,0.8
307,R_1jOGC4mudA3MPw1,India,1,75.9,83.7,15.5,84.7,86.8,67.2,0,84.2,24.6,99.8,83.2,59.2,0.6
308,R_1jOGC4mudA3MPw1,India,2,69.5,64.9,100,82,31.9,11.9,0,57.6,52.9,100,83.1,65,0.4
309,R_1jOGC4mudA3MPw1,India,3,97.2,100,32.9,90.1,83.9,82.4,100,77.2,84.2,100,82.5,83.9,0.8
310,R_1jOGC4mudA3MPw1,India,4,94.2,86.5,25.2,92.2,85.4,56.8,99.5,73.4,69.5,91.1,85.7,80.3,0.6
311,R_1jOGC4mudA3MPw1,India,5,59.3,58.1,66.3,66.4,75.7,59.5,35.8,75.5,23.8,100,63.7,58,0.6
312,R_1jOGC4mudA3MPw1,India,6,57.6,84.4,18,73,18.4,15.3,8.8,84.3,12.7,100,82.5,48.8,0.4
313,R_1jOGC4mudA3MPw1,India,7,76.1,67.1,39.1,73.1,41.2,17.2,0,65.9,11.8,100,68.5,59.1,0.64
314,R_1jOGC4mudA3MPw1,India,8,77.5,27.3,30.1,69.1,23,35.3,0,22.1,73,100,81.9,68.4,0.6
315,R_1jOGC4mudA3MPw1,India,9,27.2,26.4,6.7,31,16.3,59.4,0,14.1,1.4,100,25.5,24.3,0.4
316,R_1jOGC4mudA3MPw1,India,10,69.7,71.8,17.3,81.8,86.9,21.1,0,77.6,36.5,100,78.2,66.7,0.5
317,R_1jOGC4mudA3MPw1,India,11,97.2,100,17.2,95.7,93.4,82.3,82.2,91.6,83.5,78.1,95.1,100,0.6
318,R_1jOGC4mudA3MPw1,India,12,27.9,18.8,79.3,22.2,6.4,49.6,0,85.1,15.5,100,82.8,100,0.5
319,R_1jOGC4mudA3MPw1,India,13,85,77.6,29.5,84.2,63.9,55,14.6,81.7,67.8,100,74,69.1,0.6
320,R_1jOGC4mudA3MPw1,India,14,60.2,50.5,0,14.7,50.2,66.4,81.3,22.7,22.7,100,51.8,73.3,0.6
321,R_1jOGC4mudA3MPw1,India,15,93.8,96.5,74.9,100,94.9,100,89,98.7,99.2,100,100,94.2,0.6
322,R_1jOGC4mudA3MPw1,India,16,62.2,64.8,56.2,63.2,58.5,49.8,53.3,60.4,45.5,96.9,57.8,75.7,0.4
323,R_1jOGC4mudA3MPw1,India,17,18.5,14.6,9.5,10.5,17.3,19.3,0,18.2,11.7,100,17.3,17.1,0.2
324,R_1jOGC4mudA3MPw1,India,18,100,100,30.3,100,100,100,100,100,95,100,100,100,0.8
325,R_1JQ2xnrMQjoJ8nE,India,1,59.8,45,48.5,68,52.1,66.2,33.9,69.3,63.4,75.9,54.2,61.5,0.72
326,R_1JQ2xnrMQjoJ8nE,India,2,67.4,68.2,16,63.5,62.2,73.5,48.4,69.6,61.5,70.9,75.3,67.8,0.8
327,R_1JQ2xnrMQjoJ8nE,India,3,61.7,69.8,47.7,56.2,63,80.4,98.9,72.4,61.7,71.7,69.2,96.4,1
328,R_1JQ2xnrMQjoJ8nE,India,4,58,72.5,46.2,60.6,63.7,77.9,77.9,72.4,75.9,83.1,70.9,87.3,1
329,R_1JQ2xnrMQjoJ8nE,India,5,95.2,88.7,1.2,76.7,100,89.7,78,78.7,76.7,95.3,88.5,100,1
330,R_1JQ2xnrMQjoJ8nE,India,6,55.1,73.2,14.6,57.5,63.5,74.5,46.4,59.1,57.4,90.5,61.9,86.1,1
331,R_1JQ2xnrMQjoJ8nE,India,7,59.1,69.3,46.1,6.2,66,98.9,4.8,88.6,67.2,98.9,72.5,100,1
332,R_1JQ2xnrMQjoJ8nE,India,8,69.8,79.8,25.9,27.6,52.5,64.9,58.6,74.5,63.8,76.9,70.5,63.3,0.8
333,R_1JQ2xnrMQjoJ8nE,India,9,55.2,53.8,50.8,57.1,69.3,78.6,14.1,73.2,70,74.4,60.2,81.6,1
334,R_1JQ2xnrMQjoJ8nE,India,10,74.9,78.3,0,59.9,51.2,70.4,33.8,61.1,57.8,78,75.1,57,0.6
335,R_1JQ2xnrMQjoJ8nE,India,11,70.5,69.3,6.4,60.3,69.4,74.9,80.3,65.1,67.6,82.8,68,86.2,0.72
336,R_1JQ2xnrMQjoJ8nE,India,12,72.3,87.7,11.9,43.8,60.1,97.5,55.9,78,60.6,80.2,79.2,81.2,0.8
337,R_1JQ2xnrMQjoJ8nE,India,13,83.5,76.3,0,79.6,77.2,61.7,51.9,78.4,61.8,72.5,83.1,63.8,0.72
338,R_1JQ2xnrMQjoJ8nE,India,14,69.8,74.7,9.8,75.6,76.8,68.8,86.1,76.9,82,52.9,76.1,61.5,0.8
339,R_1JQ2xnrMQjoJ8nE,India,15,90.9,87.5,10.9,74.3,75.5,71.2,76.9,82.3,74.7,95.7,85,95.4,1
340,R_1JQ2xnrMQjoJ8nE,India,16,82,90.5,3.4,69.3,79.1,77.5,56.8,75.5,74.4,85,88.9,80.3,0.8
341,R_1JQ2xnrMQjoJ8nE,India,17,23.3,25.5,11.9,38.7,46.4,38.7,13.3,61.9,34.2,26.8,74.9,28.7,0.2
342,R_1JQ2xnrMQjoJ8nE,India,18,31.5,57.1,43.3,67.3,79.6,61.9,75.6,63.5,65.4,38.7,47.9,73.9,1
343,R_1K6HWVqjlJvrk4X,India,1,35.5,22.6,3.3,12.6,99.5,97.3,0,57.5,39.5,98,88,88.8,0.6
344,R_1K6HWVqjlJvrk4X,India,2,6.7,4.5,93.6,11.5,6.4,8.9,3.5,49.5,25.1,20.6,10.6,5.5,0.2
345,R_1K6HWVqjlJvrk4X,India,3,37.1,28.2,8.9,6.9,59.1,76.7,81.5,57.2,58.3,91.1,63.2,82.6,0.6
346,R_1K6HWVqjlJvrk4X,India,4,7.5,20.4,56,0,13.4,24.9,50.1,1,25.4,75.8,76.3,14.5,0.4
347,R_1K6HWVqjlJvrk4X,India,5,24.9,21.7,11.6,4.9,49.6,63.7,14.9,34,14.7,66.3,77.8,50.2,0.4
348,R_1K6HWVqjlJvrk4X,India,6,29.2,33.7,6.8,4.8,7.8,49.8,4.6,57.8,56.5,79,81.6,60.5,0.4
349,R_1K6HWVqjlJvrk4X,India,7,14.9,6.1,3.6,3.7,3,49.5,4.1,40.5,19.1,49.8,77.7,11.1,0.2
350,R_1K6HWVqjlJvrk4X,India,8,20.8,27,23.2,3.2,9.9,33.8,10.3,56.3,38.2,58.4,62.8,50.4,0.2
351,R_1K6HWVqjlJvrk4X,India,9,22.6,4,86.2,1.9,10.2,4.2,0,13.3,12.4,30.8,54.6,22.6,0.2
352,R_1K6HWVqjlJvrk4X,India,10,33.6,29,4.1,9.2,6.8,24.1,3.1,59.7,13,79.2,81.3,83.8,0.4
353,R_1K6HWVqjlJvrk4X,India,11,35.3,10.7,14,6.3,21.2,49.8,13.7,24.5,21.9,79.9,63.6,51.1,0.4
354,R_1K6HWVqjlJvrk4X,India,12,49.8,32.4,6.9,8.1,13.8,50.6,17.4,54,48.7,66.6,79.4,61.3,0.4
355,R_1K6HWVqjlJvrk4X,India,13,14.5,10.5,7.5,2.7,67.8,69.4,9.2,8.4,16.9,93.1,79.1,87.7,0.4
356,R_1K6HWVqjlJvrk4X,India,14,29.5,31.1,5.2,7.6,71.9,78,61.3,70.8,53.3,96.4,71.3,83.9,0.4
357,R_1K6HWVqjlJvrk4X,India,15,49.7,13.8,5.6,3.5,95.5,87,87.8,21.1,15.9,91.5,67.9,70.6,0.4
358,R_1K6HWVqjlJvrk4X,India,16,40.2,23.2,30.7,7,24.5,60.3,4.3,54.4,59.4,49.2,84.3,20.6,0.4
359,R_1K6HWVqjlJvrk4X,India,17,30.4,12.9,7.4,8.2,8.8,72.1,1.5,49.8,8.1,88.1,88.3,77.5,0.4
360,R_1K6HWVqjlJvrk4X,India,18,49.8,40.2,5.5,9.4,98.3,81.8,83.6,63.1,73.9,91.2,50.5,78.6,0.6
361,R_1Kg0FdqNJUjSaEz,India,1,78.5,23.7,12.6,0.8,75.8,71.1,72.8,56.9,61.3,100,37.5,88.3,0.58
362,R_1Kg0FdqNJUjSaEz,India,2,60.7,0,91.7,0,22.8,20.3,21.9,24.8,0,77.6,3.6,62.9,0.52
363,R_1Kg0FdqNJUjSaEz,India,3,89,100,4.1,0,62.6,76.2,100,50.7,23.4,100,100,100,1
364,R_1Kg0FdqNJUjSaEz,India,4,82.9,87,24,0,63.2,75.6,89.7,58.8,27.1,84.8,89.7,76.1,0.996
365,R_1Kg0FdqNJUjSaEz,India,5,44,85.9,37.2,1.4,62.9,75.3,56.4,65.1,17,82.5,85,62.2,0.72
366,R_1Kg0FdqNJUjSaEz,India,6,21.7,49.8,50.5,0,23.9,49.8,14.9,49.8,25.1,49.8,50.8,49.5,0.64
367,R_1Kg0FdqNJUjSaEz,India,7,7,13,61.1,0,8.4,49.8,0,48.5,0,26.8,17.5,24.3,0.236
368,R_1Kg0FdqNJUjSaEz,India,8,37.5,77.9,93.1,0.6,27,60,0,60.3,0,73.3,77,61.6,0.76
369,R_1Kg0FdqNJUjSaEz,India,9,24.4,50.8,75,0,23.6,23.1,0,25.7,0,49.3,76.7,49.7,0.396
370,R_1Kg0FdqNJUjSaEz,India,10,51.3,37.7,62.1,0,23.2,23.6,5.2,25.7,12.2,49.8,39.8,49.3,0.6
371,R_1Kg0FdqNJUjSaEz,India,11,44.4,74.2,37.2,11.5,62.8,61.7,86.7,36.2,23.7,77.5,78.8,88.8,0.98
372,R_1Kg0FdqNJUjSaEz,India,12,25.3,25.2,75.9,0,2,24.7,0,28.2,0,40.1,25,13,0.3
373,R_1Kg0FdqNJUjSaEz,India,13,26,24.7,33,5.9,88.1,61.7,18.8,54.4,15.9,77.2,54.5,75.1,0.6
374,R_1Kg0FdqNJUjSaEz,India,14,76.5,86.9,12.1,0,64.1,80.9,79,67.3,55.7,100,100,87.9,0.9
375,R_1Kg0FdqNJUjSaEz,India,15,52.4,77.1,18.5,0.2,68.1,61.1,53.9,25.3,13.4,60,76.4,80.9,0.76
376,R_1Kg0FdqNJUjSaEz,India,16,93,58.9,38.3,0,61.3,34.7,24.5,53,7.8,93.8,80.4,61.4,0.5
377,R_1Kg0FdqNJUjSaEz,India,17,26.9,26.6,66.1,0,37.6,24.5,0,49.8,0,49.8,49.6,26,0.4
378,R_1Kg0FdqNJUjSaEz,India,18,78.7,76.3,13.6,95.3,61.6,59.6,88.5,60.3,23.7,81.9,82.3,90.3,0.8
379,R_1KlFzX9Ueo0ncuc,India,1,94.4,74.9,9.5,68.1,63.4,64.6,16,66,4.3,70.2,74.3,95.3,0.94
380,R_1KlFzX9Ueo0ncuc,India,2,38.7,37.1,100,19.4,6,2,1.1,59.8,0.7,9.9,35.8,11.5,0.4
381,R_1KlFzX9Ueo0ncuc,India,3,100,79.9,1.7,25.7,80,84.9,96.9,64.5,100,91.3,99.2,100,1
382,R_1KlFzX9Ueo0ncuc,India,4,82.6,100,30,83.4,78.2,71.8,35.5,79,77.3,87.3,88.3,72.9,1
383,R_1KlFzX9Ueo0ncuc,India,5,22,95,93,4.3,65.4,46.1,14.5,26,7.5,18,79.2,32.3,0.72
384,R_1KlFzX9Ueo0ncuc,India,6,22.8,96.5,53.4,14.6,19.2,21.3,9.1,18,6.7,61.4,24.1,57.9,0.76
385,R_1KlFzX9Ueo0ncuc,India,7,79,81.4,61.3,17.2,53.9,16.4,8.3,63.8,16.9,66.4,76.3,17.7,0.6
386,R_1KlFzX9Ueo0ncuc,India,8,3.4,22.8,93.3,2.7,3.5,13.5,3.6,75.1,0,18.9,91.4,3.9,0.7
387,R_1KlFzX9Ueo0ncuc,India,9,96.6,69.4,19.6,9.7,63.9,76.7,49.5,36.1,50.5,50.4,100,98.9,0.92
388,R_1KlFzX9Ueo0ncuc,India,10,77.5,23.3,100,90.1,78.4,76.5,0,18.8,24.9,87.1,67.7,90.8,0.86
389,R_1KlFzX9Ueo0ncuc,India,11,87.4,99.6,8.6,26.3,83.2,81.1,86.1,77.6,77.2,49.2,83.2,95.7,0.96
390,R_1KlFzX9Ueo0ncuc,India,12,28,61.4,88.6,18.2,11.9,73.7,25.2,85.1,2.1,49.9,63.8,62.2,0.72
391,R_1KlFzX9Ueo0ncuc,India,13,76.8,92.2,0.4,25.9,100,81.4,4.4,16,0,86.5,74.1,100,0.68
392,R_1KlFzX9Ueo0ncuc,India,14,95.6,91.8,4,16.6,93.4,93.8,87.1,86.5,83,100,82.3,100,1
393,R_1KlFzX9Ueo0ncuc,India,15,38.1,76.8,69,33.8,71.2,55.2,28.4,71.6,43.4,36.2,77.3,37.5,0.8
394,R_1KlFzX9Ueo0ncuc,India,16,38.3,72.9,2.1,63.5,77.9,98,22.5,27.1,3.6,77.5,88.7,79.2,0.76
395,R_1KlFzX9Ueo0ncuc,India,17,25.3,21.7,6.4,18.9,78.2,82,0,63.9,2.7,79.4,91.3,73.1,0.72
396,R_1KlFzX9Ueo0ncuc,India,18,100,100,0,78.8,100,100,100,67.7,100,100,79.2,100,0.98
397,R_1KvCgSu6UeHHWd9,India,1,9.1,51.3,2,0,81.8,76.4,28,7.5,0,100,25.3,50.3,0.4
398,R_1KvCgSu6UeHHWd9,India,2,4.2,28.8,22.5,0,23.3,24.9,0,50.9,0,51.7,30.7,29.2,0.4
399,R_1KvCgSu6UeHHWd9,India,3,34.3,100,16.4,0,76.1,85,78.6,0,1.1,99.9,97.1,75.7,0.66
400,R_1KvCgSu6UeHHWd9,India,4,6.6,80.3,11.9,0,72.7,77.7,72.4,26.3,0,74.4,87.1,56.8,0.4
401,R_1KvCgSu6UeHHWd9,India,5,0,23.2,44.8,0,5.1,29.1,0,24.9,5.9,77.1,20.8,53.9,0.46
402,R_1KvCgSu6UeHHWd9,India,6,0,50.9,27.3,0,25.9,50.9,0,26.5,0,77.6,27.9,48.7,0.2
403,R_1KvCgSu6UeHHWd9,India,7,0,73.1,26.1,0,77.3,68.1,0,0,0,93.2,79,28.6,0.4
